poem_id,word,manual_lemma,predicted_lemma,method,exact_match,is_dialectal,is_identity_fallback,verse,place_name,year
skvr07301620,raiska,raiska,raiska,omorfi_contextual,YES,NO,NO,as ſiuoas rauda raiska,Metsäsuomalaisten alue,1700
skvr07301620,et,ei,ei,v16_lexicon_tier1,YES,NO,NO,et bäs ſillon ollon kowan korea,Metsäsuomalaisten alue,1700
skvr07301620,bäs,-pä,päin,fuzzy_lexicon_morphological,NO,NO,NO,et bäs ſillon ollon kowan korea,Metsäsuomalaisten alue,1700
skvr07301620,ſillon,silloin,silloin,fuzzy_lexicon_morphological,YES,NO,NO,et bäs ſillon ollon kowan korea,Metsäsuomalaisten alue,1700
skvr07301620,ollon,olla,olla,omorfi_contextual,YES,NO,NO,et bäs ſillon ollon kowan korea,Metsäsuomalaisten alue,1700
skvr07301620,kowan,kova,kova,voikko_omorfi,YES,NO,NO,et bäs ſillon ollon kowan korea,Metsäsuomalaisten alue,1700
skvr07301620,korea,korea,korea,omorfi_contextual,YES,NO,NO,et bäs ſillon ollon kowan korea,Metsäsuomalaisten alue,1700
skvr07301620,kons,konsa,kone,voikko_omorfi,NO,NO,NO,10 kons noren nedoiſen niſis,Metsäsuomalaisten alue,1700
skvr07301620,noren,nuori,nuori,voikko_omorfi,YES,NO,NO,10 kons noren nedoiſen niſis,Metsäsuomalaisten alue,1700
skvr07301620,nedoiſen,neitonen,toinen,fuzzy_lexicon_morphological,NO,NO,NO,10 kons noren nedoiſen niſis,Metsäsuomalaisten alue,1700
skvr07301620,niſis,nisä,niin,fuzzy_lexicon_morphological,NO,NO,NO,10 kons noren nedoiſen niſis,Metsäsuomalaisten alue,1700
skvr07301620,maitona,maito,maito,v16_lexicon_tier1,YES,NO,NO,maitona mackaſit,Metsäsuomalaisten alue,1700
skvr07301620,mackaſit,maata,maata,fuzzy_lexicon_morphological,YES,NO,NO,maitona mackaſit,Metsäsuomalaisten alue,1700
skvr07301620,ſoist,suo,suoda,fuzzy_lexicon_morphological,NO,NO,NO,ſoist olet ſotketto,Metsäsuomalaisten alue,1700
skvr07301620,olet,olla,olla,omorfi_contextual,YES,NO,NO,ſoist olet ſotketto,Metsäsuomalaisten alue,1700
skvr07301620,ſotketto,sotkea,sotkea,fuzzy_lexicon_morphological,YES,NO,NO,ſoist olet ſotketto,Metsäsuomalaisten alue,1700
skvr07301620,woriſtſta,vuori,vuori,fuzzy_lexicon_morphological,YES,NO,NO,woriſtſta woatetto,Metsäsuomalaisten alue,1700
skvr07301620,woatetto,vuottaa,vaahto,fuzzy_lexicon_morphological,NO,NO,NO,woriſtſta woatetto,Metsäsuomalaisten alue,1700
skvr07301620,mehiäinen,mehiläinen,mehiläinen,voikko_omorfi,YES,NO,NO,mehiäinen bieni linto,Metsäsuomalaisten alue,1700
skvr07301620,bieni,pieni,brie,voikko_omorfi,NO,NO,NO,mehiäinen bieni linto,Metsäsuomalaisten alue,1700
skvr07301620,linto,lintu,lintu,voikko_omorfi,YES,NO,NO,mehiäinen bieni linto,Metsäsuomalaisten alue,1700
skvr07301620,toe,tuoda,toe,omorfi_contextual,NO,NO,NO,15 toe mätta mehtalasta,Metsäsuomalaisten alue,1700
skvr07301620,mätta,mesi,mesi,v16_lexicon_tier1,YES,NO,NO,15 toe mätta mehtalasta,Metsäsuomalaisten alue,1700
skvr07301620,mehtalasta,Mehtola,meta,voikko_omorfi,NO,NO,NO,15 toe mätta mehtalasta,Metsäsuomalaisten alue,1700
skvr07301620,ſimeia,sima,sima,fuzzy_lexicon_morphological,YES,NO,NO,ſimeia tabialasta,Metsäsuomalaisten alue,1700
skvr07301620,tabialasta,Tapiola,abi,voikko_omorfi,NO,NO,NO,ſimeia tabialasta,Metsäsuomalaisten alue,1700
skvr07301620,kibeillen,kipeä,kipu,fuzzy_lexicon_morphological,NO,NO,NO,kibeillen woitexi,Metsäsuomalaisten alue,1700
skvr07301620,woitexi,voide,voide,fuzzy_lexicon_morphological,YES,NO,NO,kibeillen woitexi,Metsäsuomalaisten alue,1700
skvr07301620,hawollen,haava,hako,fuzzy_lexicon_morphological,NO,NO,NO,hawollen paranexi,Metsäsuomalaisten alue,1700
skvr07301620,paranexi,parennin,para,voikko_omorfi,NO,NO,NO,hawollen paranexi,Metsäsuomalaisten alue,1700
skvr07301620,jesuxen,Jeesus,jeesus,v16_lexicon_tier1,YES,NO,NO,Jesuxen byhän nimen.,Metsäsuomalaisten alue,1700
skvr07301620,byhän,pyhä,pyhä,voikko_omorfi,YES,NO,NO,Jesuxen byhän nimen.,Metsäsuomalaisten alue,1700
skvr07301620,nimen,nimi,nimi,omorfi_contextual,YES,NO,NO,Jesuxen byhän nimen.,Metsäsuomalaisten alue,1700
skvr07301620,käsi,käsi,käsi,omorfi_contextual,YES,NO,NO,[Käsi Väinämöisen hakattiin,Metsäsuomalaisten alue,1700
skvr07301620,väinämöisen,Väinämöinen,väinämöinen,v16_lexicon_tier1,YES,NO,NO,[Käsi Väinämöisen hakattiin,Metsäsuomalaisten alue,1700
skvr07301620,hakattiin,hakata,hakata,omorfi_contextual,YES,NO,NO,[Käsi Väinämöisen hakattiin,Metsäsuomalaisten alue,1700
skvr07301620,pölkyn,pölkky,pölkky,v16_lexicon_tier1,YES,NO,NO,pölkyn pyörivän päässä.,Metsäsuomalaisten alue,1700
skvr07301620,pyörivän,pyöriä,pyöriä,omorfi_contextual,YES,NO,NO,pölkyn pyörivän päässä.,Metsäsuomalaisten alue,1700
skvr07301620,päässä,pää,pää,omorfi_contextual,YES,NO,NO,pölkyn pyörivän päässä.,Metsäsuomalaisten alue,1700
skvr07301620,sula,sula,sula,v16_lexicon_tier1,YES,NO,NO,Sula poika Väinämöinen,Metsäsuomalaisten alue,1700
skvr07301620,poika,poika,poika,v16_lexicon_tier1,YES,NO,NO,Sula poika Väinämöinen,Metsäsuomalaisten alue,1700
skvr07301620,väinämöinen,Väinämöinen,väinämöinen,fuzzy_lexicon_morphological,YES,NO,NO,Sula poika Väinämöinen,Metsäsuomalaisten alue,1700
skvr07301620,tuki,tukkia,tuki,omorfi_contextual,NO,NO,NO,"tuki Hermikin verellä,",Metsäsuomalaisten alue,1700
skvr07301620,hermikin,Hermikki,hermi,omorfi_contextual,NO,NO,NO,"tuki Hermikin verellä,",Metsäsuomalaisten alue,1700
skvr07301620,verellä,veri,veri,omorfi_contextual,YES,NO,NO,"tuki Hermikin verellä,",Metsäsuomalaisten alue,1700
skvr07301620,tuki,tukkia,tuki,omorfi_contextual,NO,NO,NO,"5 tuki näillä tukkeilla,",Metsäsuomalaisten alue,1700
skvr07301620,näillä,nämä,nämä,omorfi_contextual,YES,NO,NO,"5 tuki näillä tukkeilla,",Metsäsuomalaisten alue,1700
skvr07301620,tukkeilla,tuke,tukkea,omorfi_contextual,NO,NO,NO,"5 tuki näillä tukkeilla,",Metsäsuomalaisten alue,1700
skvr07301620,käy,käydä,käydä,omorfi_contextual,YES,NO,NO,käy näillä mättäillä,Metsäsuomalaisten alue,1700
skvr07301620,näillä,nämä,nämä,omorfi_contextual,YES,NO,NO,käy näillä mättäillä,Metsäsuomalaisten alue,1700
skvr07301620,mättäillä,mätäs,mätäs,omorfi_contextual,YES,NO,NO,käy näillä mättäillä,Metsäsuomalaisten alue,1700
skvr07301620,jeesuksen,Jeesus,jeesus,omorfi_contextual,YES,NO,NO,Jeesuksen pyhään nimeen!,Metsäsuomalaisten alue,1700
skvr07301620,pyhään,pyhä,pyhä,omorfi_contextual,YES,NO,NO,Jeesuksen pyhään nimeen!,Metsäsuomalaisten alue,1700
skvr07301620,nimeen,nimi,nimi,omorfi_contextual,YES,NO,NO,Jeesuksen pyhään nimeen!,Metsäsuomalaisten alue,1700
skvr07301620,os,oi,o,voikko_omorfi,NO,NO,NO,"Os sinuas, rauta raiska,",Metsäsuomalaisten alue,1700
skvr07301620,sinuas,sinä,sinä,voikko_omorfi,YES,NO,NO,"Os sinuas, rauta raiska,",Metsäsuomalaisten alue,1700
skvr07301620,rauta,rauta,rauta,omorfi_contextual,YES,NO,NO,"Os sinuas, rauta raiska,",Metsäsuomalaisten alue,1700
skvr07301620,raiska,raiska,raiska,omorfi_contextual,YES,NO,NO,"Os sinuas, rauta raiska,",Metsäsuomalaisten alue,1700
skvr07301620,etpäs,ei,ei,v16_lexicon_tier1,YES,NO,NO,"etpäs sillon ollun kovan korea,",Metsäsuomalaisten alue,1700
skvr07301620,sillon,silloin,sillon,omorfi_contextual,NO,NO,NO,"etpäs sillon ollun kovan korea,",Metsäsuomalaisten alue,1700
skvr07301620,ollun,olla,olla,omorfi_contextual,YES,NO,NO,"etpäs sillon ollun kovan korea,",Metsäsuomalaisten alue,1700
skvr07301620,kovan,kova,kova,omorfi_contextual,YES,NO,NO,"etpäs sillon ollun kovan korea,",Metsäsuomalaisten alue,1700
skvr07301620,korea,korea,korea,omorfi_contextual,YES,NO,NO,"etpäs sillon ollun kovan korea,",Metsäsuomalaisten alue,1700
skvr07301620,kons,konsa,kone,voikko_omorfi,NO,NO,NO,10 kons nuoren neitoisen nisiss,Metsäsuomalaisten alue,1700
skvr07301620,nuoren,nuori,nuori,v16_lexicon_tier1,YES,NO,NO,10 kons nuoren neitoisen nisiss,Metsäsuomalaisten alue,1700
skvr07301620,neitoisen,neitonen,neitonen,voikko_omorfi,YES,NO,NO,10 kons nuoren neitoisen nisiss,Metsäsuomalaisten alue,1700
skvr07301620,nisiss,nisä,nisä,voikko_omorfi,YES,NO,NO,10 kons nuoren neitoisen nisiss,Metsäsuomalaisten alue,1700
skvr07301620,maitona,maito,maito,v16_lexicon_tier1,YES,NO,NO,maitona makasit.,Metsäsuomalaisten alue,1700
skvr07301620,makasit,maata,maata,omorfi_contextual,YES,NO,NO,maitona makasit.,Metsäsuomalaisten alue,1700
skvr07301620,soist,suo,soida,voikko_omorfi,NO,NO,NO,"Soist olet sotkettu,",Metsäsuomalaisten alue,1700
skvr07301620,olet,olla,olla,omorfi_contextual,YES,NO,NO,"Soist olet sotkettu,",Metsäsuomalaisten alue,1700
skvr07301620,sotkettu,sotkea,sotkea,omorfi_contextual,YES,NO,NO,"Soist olet sotkettu,",Metsäsuomalaisten alue,1700
skvr07301620,vuorista,vuori,vuori,omorfi_contextual,YES,NO,NO,vuorista vuatettu.,Metsäsuomalaisten alue,1700
skvr07301620,vuatettu,vuottaa,kattaa,fuzzy_lexicon_morphological,NO,NO,NO,vuorista vuatettu.,Metsäsuomalaisten alue,1700
skvr07301620,mehiläinen,mehiläinen,mehiläinen,omorfi_contextual,YES,NO,NO,"Mehiläinen pieni lintu,",Metsäsuomalaisten alue,1700
skvr07301620,pieni,pieni,pieni,v16_lexicon_tier1,YES,NO,NO,"Mehiläinen pieni lintu,",Metsäsuomalaisten alue,1700
skvr07301620,lintu,lintu,lintu,v16_lexicon_tier1,YES,NO,NO,"Mehiläinen pieni lintu,",Metsäsuomalaisten alue,1700
skvr07301620,tuo,tuo,tuo,omorfi_contextual,YES,NO,NO,"15 tuo mettä Mehtolasta,",Metsäsuomalaisten alue,1700
skvr07301620,mettä,mesi,mesi,omorfi_contextual,YES,NO,NO,"15 tuo mettä Mehtolasta,",Metsäsuomalaisten alue,1700
skvr07301620,mehtolasta,Mehtola,mehtola,v16_lexicon_tier1,YES,NO,NO,"15 tuo mettä Mehtolasta,",Metsäsuomalaisten alue,1700
skvr07301620,simoa,sima,simoa,v16_lexicon_tier1,NO,NO,NO,simoa Tapiolasta,Metsäsuomalaisten alue,1700
skvr07301620,tapiolasta,Tapiola,tapiola,v16_lexicon_tier1,YES,NO,NO,simoa Tapiolasta,Metsäsuomalaisten alue,1700
skvr07301620,kipeillen,kipeä,kipu,v16_lexicon_tier1,NO,NO,NO,"kipeillen voiteeksi,",Metsäsuomalaisten alue,1700
skvr07301620,voiteeksi,voide,voide,omorfi_contextual,YES,NO,NO,"kipeillen voiteeksi,",Metsäsuomalaisten alue,1700
skvr07301620,haavoillen,haava,haapa,voikko_omorfi,NO,NO,NO,haavoillen paranneeksi,Metsäsuomalaisten alue,1700
skvr07301620,paranneeksi,paranne,parata,omorfi_contextual,NO,NO,NO,haavoillen paranneeksi,Metsäsuomalaisten alue,1700
skvr07301620,jeesuksen,Jeesus,jeesus,omorfi_contextual,YES,NO,NO,Jeesuksen pyhään nimeen!],Metsäsuomalaisten alue,1700
skvr07301620,pyhään,pyhä,pyhä,omorfi_contextual,YES,NO,NO,Jeesuksen pyhään nimeen!],Metsäsuomalaisten alue,1700
skvr07301620,nimeen,nimi,nimi,omorfi_contextual,YES,NO,NO,Jeesuksen pyhään nimeen!],Metsäsuomalaisten alue,1700
skvr08109860,custa,kusta,kusi,voikko_omorfi,NO,NO,NO,Custa Lalli lakin saanut.,Nousiainen,1674
skvr08109860,lalli,Lalli,lalli,omorfi_contextual,YES,NO,NO,Custa Lalli lakin saanut.,Nousiainen,1674
skvr08109860,lakin,lakki,lakki,omorfi_contextual,YES,NO,NO,Custa Lalli lakin saanut.,Nousiainen,1674
skvr08109860,saanut,saada,saada,omorfi_contextual,YES,NO,NO,Custa Lalli lakin saanut.,Nousiainen,1674
skvr08109860,mies,mies,mies,v16_lexicon_tier1,YES,NO,NO,"Mies paha hyfwen hytyrin,",Nousiainen,1674
skvr08109860,paha,paha,paha,v16_lexicon_tier1,YES,NO,NO,"Mies paha hyfwen hytyrin,",Nousiainen,1674
skvr08109860,hyfwen,hyvä,hyvä,fuzzy_lexicon_morphological,YES,NO,NO,"Mies paha hyfwen hytyrin,",Nousiainen,1674
skvr08109860,hytyrin,hytyri,tyyri,fuzzy_lexicon_morphological,NO,NO,NO,"Mies paha hyfwen hytyrin,",Nousiainen,1674
skvr08110080,hyvä,hyvä,hyvä,omorfi_contextual,YES,NO,NO,Hyvä Herra Hertu Karle,Turku,1700
skvr08110080,herra,herra,herra,v16_lexicon_tier1,YES,NO,NO,Hyvä Herra Hertu Karle,Turku,1700
skvr08110080,hertu,herttua,herttua,v17_lexicon_tier1_pos_x,YES,NO,NO,Hyvä Herra Hertu Karle,Turku,1700
skvr08110080,karle,Kaarle,kare,voikko_omorfi,NO,NO,NO,Hyvä Herra Hertu Karle,Turku,1700
skvr08110080,ruotzin,Ruotsi,ruotsi,v16_lexicon_tier1,YES,NO,NO,Ruotzin Kuuluiſa Kuningas,Turku,1700
skvr08110080,kuuluiſa,kuuluisa,kuulla,fuzzy_lexicon_morphological,NO,NO,NO,Ruotzin Kuuluiſa Kuningas,Turku,1700
skvr08110080,kuningas,kuningas,kuningas,omorfi_contextual,YES,NO,NO,Ruotzin Kuuluiſa Kuningas,Turku,1700
skvr08110080,iſäns,isä,isä,fuzzy_lexicon_morphological,YES,NO,NO,Iſäns maan iſo Iſändä,Turku,1700
skvr08110080,maan,maan,maa,v16_lexicon_tier1,NO,NO,NO,Iſäns maan iſo Iſändä,Turku,1700
skvr08110080,iſo,iso,iso,fuzzy_lexicon_morphological,YES,NO,NO,Iſäns maan iſo Iſändä,Turku,1700
skvr08110080,iſändä,isäntä,isäntä,fuzzy_lexicon_morphological,YES,NO,NO,Iſäns maan iſo Iſändä,Turku,1700
skvr08110080,vahwa,vahva,vahva,voikko_omorfi,YES,NO,NO,"Vahwa Suomen Valda-Herra,",Turku,1700
skvr08110080,suomen,Suomi,suomi,omorfi_contextual,YES,NO,NO,"Vahwa Suomen Valda-Herra,",Turku,1700
skvr08110080,valdaherra,valtaherra,valta,voikko_omorfi,NO,NO,NO,"Vahwa Suomen Valda-Herra,",Turku,1700
skvr08110080,hangitzeepi,hangita,itse,fuzzy_lexicon_aggressive,NO,NO,NO,5 Hangitzeepi Haaxianſa,Turku,1700
skvr08110080,haaxianſa,haahti,aina,fuzzy_lexicon_aggressive,NO,NO,NO,5 Hangitzeepi Haaxianſa,Turku,1700
skvr08110080,laitelexi,laitella,laite,voikko_omorfi,NO,NO,NO,Laitelexi laivojanſa,Turku,1700
skvr08110080,laivojanſa,laiva,laiva,fuzzy_lexicon_morphological,YES,NO,NO,Laitelexi laivojanſa,Turku,1700
skvr08110080,purjet,purje,purje,voikko_omorfi,YES,NO,NO,"Purjet raakaiſet rakenſi,",Turku,1700
skvr08110080,raakaiſet,raakainen,maata,fuzzy_lexicon_morphological,NO,NO,NO,"Purjet raakaiſet rakenſi,",Turku,1700
skvr08110080,rakenſi,rakentaa,rakentaa,fuzzy_lexicon_morphological,YES,NO,NO,"Purjet raakaiſet rakenſi,",Turku,1700
skvr08110080,hahden,haahti,haahti,voikko_omorfi,YES,NO,NO,Hahden ſuuren hartioille.,Turku,1700
skvr08110080,ſuuren,suuri,suuri,fuzzy_lexicon_morphological,YES,NO,NO,Hahden ſuuren hartioille.,Turku,1700
skvr08110080,hartioille,hartia,hartia,v16_lexicon_tier1,YES,NO,NO,Hahden ſuuren hartioille.,Turku,1700
skvr08110080,oli,olla,olla,omorfi_contextual,YES,NO,NO,Oli hahti hangittuna,Turku,1700
skvr08110080,hahti,haahti,haahti,dialectal_dictionary,YES,YES,NO,Oli hahti hangittuna,Turku,1700
skvr08110080,hangittuna,hangita,hankittu,voikko_omorfi,NO,NO,NO,Oli hahti hangittuna,Turku,1700
skvr08110080,päällä,päällä,päällä,omorfi_contextual,YES,NO,NO,"10 Päällä purjehet punaiſet,",Turku,1700
skvr08110080,purjehet,purje,purje,omorfi_contextual,YES,NO,NO,"10 Päällä purjehet punaiſet,",Turku,1700
skvr08110080,punaiſet,punainen,punainen,fuzzy_lexicon_morphological,YES,NO,NO,"10 Päällä purjehet punaiſet,",Turku,1700
skvr08110080,viheriäiſet,viheriäinen,vieriä,fuzzy_lexicon_morphological,NO,NO,NO,Viheriäiſet viirin päällä.,Turku,1700
skvr08110080,viirin,viiri,viiri,omorfi_contextual,YES,NO,NO,Viheriäiſet viirin päällä.,Turku,1700
skvr08110080,päällä,päällä,päällä,v16_lexicon_tier1,YES,NO,NO,Viheriäiſet viirin päällä.,Turku,1700
skvr08110080,tuli,tulla,tulla,omorfi_contextual,YES,NO,NO,"Tuli Suomehen ſotihin,",Turku,1700
skvr08110080,suomehen,Suomi,suomi,v17_lexicon_tier1_pos_x,YES,NO,NO,"Tuli Suomehen ſotihin,",Turku,1700
skvr08110080,ſotihin,sota,sota,fuzzy_lexicon_morphological,YES,NO,NO,"Tuli Suomehen ſotihin,",Turku,1700
skvr08110080,taka,takaa,taka,omorfi_contextual,NO,NO,NO,Taka vettein tappeluihin.,Turku,1700
skvr08110080,vettein,vesi,vesi,voikko_omorfi,YES,NO,NO,Taka vettein tappeluihin.,Turku,1700
skvr08110080,tappeluihin,tappelu,tapella,omorfi_contextual,NO,NO,NO,Taka vettein tappeluihin.,Turku,1700
skvr08110080,laviaſti,lavia,viha,fuzzy_lexicon_morphological,NO,NO,NO,Laviaſti juoxi laiva,Turku,1700
skvr08110080,juoxi,juosta,juosta,fuzzy_lexicon_morphological,YES,NO,NO,Laviaſti juoxi laiva,Turku,1700
skvr08110080,laiva,laiva,laiva,omorfi_contextual,YES,NO,NO,Laviaſti juoxi laiva,Turku,1700
skvr08110080,haaxi,haahti,aa,fuzzy_lexicon_morphological,NO,NO,NO,15 Haaxi ſuuri harmaaſti,Turku,1700
skvr08110080,ſuuri,suuri,suuri,fuzzy_lexicon_morphological,YES,NO,NO,15 Haaxi ſuuri harmaaſti,Turku,1700
skvr08110080,harmaaſti,harmaa,armas,fuzzy_lexicon_morphological,NO,NO,NO,15 Haaxi ſuuri harmaaſti,Turku,1700
skvr08110080,ohitzen,ohi,itse,fuzzy_lexicon_morphological,NO,NO,NO,Ohitzen ſiliän vuoren,Turku,1700
skvr08110080,ſiliän,siliä,se,fuzzy_lexicon_morphological,NO,NO,NO,Ohitzen ſiliän vuoren,Turku,1700
skvr08110080,vuoren,vuori,vuori,v16_lexicon_tier1,YES,NO,NO,Ohitzen ſiliän vuoren,Turku,1700
skvr08110080,kohden,kohden,kohden,omorfi_contextual,YES,NO,NO,Kohden kaicki kuohui paikat,Turku,1700
skvr08110080,kaicki,kaikki,kaikki,voikko_omorfi,YES,NO,NO,Kohden kaicki kuohui paikat,Turku,1700
skvr08110080,kuohui,kuohua,kuohua,omorfi_contextual,YES,NO,NO,Kohden kaicki kuohui paikat,Turku,1700
skvr08110080,paikat,paikka,paikka,omorfi_contextual,YES,NO,NO,Kohden kaicki kuohui paikat,Turku,1700
skvr08110080,kiukuitzen,kiukuitsen,kaikittše,fuzzy_lexicon_morphological,NO,NO,NO,Kiukuitzen kivet ſiniſet,Turku,1700
skvr08110080,kivet,kivi,kivi,omorfi_contextual,YES,NO,NO,Kiukuitzen kivet ſiniſet,Turku,1700
skvr08110080,ſiniſet,sininen,sinne,fuzzy_lexicon_morphological,NO,NO,NO,Kiukuitzen kivet ſiniſet,Turku,1700
skvr08110080,kaicki,kaikki,kaikki,voikko_omorfi,YES,NO,NO,Kaicki kalliot ohitzen.,Turku,1700
skvr08110080,kalliot,kallio,kallio,omorfi_contextual,YES,NO,NO,Kaicki kalliot ohitzen.,Turku,1700
skvr08110080,ohitzen,ohitse,itse,fuzzy_lexicon_morphological,NO,NO,NO,Kaicki kalliot ohitzen.,Turku,1700
skvr08110080,andoi,antaa,antaa,voikko_omorfi,YES,NO,NO,20 Andoi ſouta Suomen vaimon.,Turku,1700
skvr08110080,ſouta,soutaa,saatana,fuzzy_lexicon_morphological,NO,NO,NO,20 Andoi ſouta Suomen vaimon.,Turku,1700
skvr08110080,suomen,Suomi,suomi,omorfi_contextual,YES,NO,NO,20 Andoi ſouta Suomen vaimon.,Turku,1700
skvr08110080,vaimon,vaimo,vaimo,v16_lexicon_tier1,YES,NO,NO,20 Andoi ſouta Suomen vaimon.,Turku,1700
skvr08110080,hyvä,hyvä,hyvä,omorfi_contextual,YES,NO,NO,Hyvä Herra Hertu Karle,Turku,1700
skvr08110080,herra,herra,herra,v16_lexicon_tier1,YES,NO,NO,Hyvä Herra Hertu Karle,Turku,1700
skvr08110080,hertu,herttua,herttua,v16_lexicon_tier1,YES,NO,NO,Hyvä Herra Hertu Karle,Turku,1700
skvr08110080,karle,Kaarle,kare,voikko_omorfi,NO,NO,NO,Hyvä Herra Hertu Karle,Turku,1700
skvr08110080,iſäns,isä,isä,fuzzy_lexicon_morphological,YES,NO,NO,Iſäns maan iſo Iſändä,Turku,1700
skvr08110080,maan,maan,maa,v16_lexicon_tier1,NO,NO,NO,Iſäns maan iſo Iſändä,Turku,1700
skvr08110080,iſo,iso,iso,fuzzy_lexicon_morphological,YES,NO,NO,Iſäns maan iſo Iſändä,Turku,1700
skvr08110080,iſändä,isäntä,isäntä,fuzzy_lexicon_morphological,YES,NO,NO,Iſäns maan iſo Iſändä,Turku,1700
skvr08110080,vahwa,vahva,vahva,voikko_omorfi,YES,NO,NO,"Vahwa Suomen Valda-Herra,",Turku,1700
skvr08110080,suomen,Suomi,suomi,omorfi_contextual,YES,NO,NO,"Vahwa Suomen Valda-Herra,",Turku,1700
skvr08110080,valdaherra,valtaherra,valta,voikko_omorfi,NO,NO,NO,"Vahwa Suomen Valda-Herra,",Turku,1700
skvr08110080,näki,nähdä,nähdä,v16_lexicon_tier1,YES,NO,NO,"Näki maan, havaitzi rannan,",Turku,1700
skvr08110080,maan,maan,maa,v16_lexicon_tier1,NO,NO,NO,"Näki maan, havaitzi rannan,",Turku,1700
skvr08110080,havaitzi,havaita,havaita,voikko_omorfi,YES,NO,NO,"Näki maan, havaitzi rannan,",Turku,1700
skvr08110080,rannan,ranta,ranta,v16_lexicon_tier1,YES,NO,NO,"Näki maan, havaitzi rannan,",Turku,1700
skvr08110080,iſtui,istua,istua,fuzzy_lexicon_morphological,YES,NO,NO,25 Iſtui Ilpoſten mäelle,Turku,1700
skvr08110080,ilpoſten,Ilpoisten,ilo,fuzzy_lexicon_morphological,NO,NO,NO,25 Iſtui Ilpoſten mäelle,Turku,1700
skvr08110080,mäelle,mäki,mäki,v16_lexicon_tier1,YES,NO,NO,25 Iſtui Ilpoſten mäelle,Turku,1700
skvr08110080,jalkojanſa,jalka,jalka,fuzzy_lexicon_morphological,YES,NO,NO,Jalkojanſa levättämään,Turku,1700
skvr08110080,levättämään,levättää,levätä,voikko_omorfi,NO,NO,NO,Jalkojanſa levättämään,Turku,1700
skvr08110080,hengienſä,henki,henki,fuzzy_lexicon_morphological,YES,NO,NO,Hengienſä vedättämään.,Turku,1700
skvr08110080,vedättämään,vetää,vedättää,omorfi_contextual,NO,NO,NO,Hengienſä vedättämään.,Turku,1700
skvr08110080,kirjan,kirja,kirja,v16_lexicon_tier1,YES,NO,NO,Kirjan Linnahan lähetti,Turku,1700
skvr08110080,linnahan,linna,linna,omorfi_contextual,YES,NO,NO,Kirjan Linnahan lähetti,Turku,1700
skvr08110080,lähetti,lähettää,lähettää,v16_lexicon_tier1,YES,NO,NO,Kirjan Linnahan lähetti,Turku,1700
skvr08110080,suomen,Suomi,suomi,omorfi_contextual,YES,NO,NO,Suomen Sonnien ſekahan,Turku,1700
skvr08110080,sonnien,sonni,sonni,omorfi_contextual,YES,NO,NO,Suomen Sonnien ſekahan,Turku,1700
skvr08110080,ſekahan,sekaan,sekaan,fuzzy_lexicon_morphological,YES,NO,NO,Suomen Sonnien ſekahan,Turku,1700
skvr08110080,kanungitten,kanunki,kantaa,fuzzy_lexicon_morphological,NO,NO,NO,30 Kanungitten kartanoihin.,Turku,1700
skvr08110080,kartanoihin,kartano,kartano,omorfi_contextual,YES,NO,NO,30 Kanungitten kartanoihin.,Turku,1700
skvr08110080,noit,nuo,nuo,dialectal_dictionary,YES,YES,NO,"Noit pahat puhuit pahaſti,",Turku,1700
skvr08110080,pahat,paha,paha,v16_lexicon_tier1,YES,NO,NO,"Noit pahat puhuit pahaſti,",Turku,1700
skvr08110080,puhuit,puhua,puhua,v16_lexicon_tier1,YES,NO,NO,"Noit pahat puhuit pahaſti,",Turku,1700
skvr08110080,pahaſti,paha,paha,v16_lexicon_tier1,YES,NO,NO,"Noit pahat puhuit pahaſti,",Turku,1700
skvr08110080,heitä,he,he,omorfi_contextual,YES,NO,NO,"Heitä heittäkäm merehen,",Turku,1700
skvr08110080,heittäkäm,heittää,heittää,fuzzy_lexicon_morphological,YES,NO,NO,"Heitä heittäkäm merehen,",Turku,1700
skvr08110080,merehen,meri,meri,omorfi_contextual,YES,NO,NO,"Heitä heittäkäm merehen,",Turku,1700
skvr08110080,haaxi,haahti,aa,fuzzy_lexicon_morphological,NO,NO,NO,"Haaxi halvoixi hakatkam,",Turku,1700
skvr08110080,halvoixi,halko,alkaa,fuzzy_lexicon_morphological,NO,NO,NO,"Haaxi halvoixi hakatkam,",Turku,1700
skvr08110080,hakatkam,hakata,haukata,fuzzy_lexicon_morphological,NO,NO,NO,"Haaxi halvoixi hakatkam,",Turku,1700
skvr08110080,paatti,paatti,paatti,omorfi_contextual,YES,NO,NO,Paatti puixi paiŋkatkamme.,Turku,1700
skvr08110080,puixi,puu,puida,voikko_omorfi,NO,NO,NO,Paatti puixi paiŋkatkamme.,Turku,1700
skvr08110080,paiŋkatkamme,paiskata,paikka,fuzzy_lexicon_aggressive,NO,NO,NO,Paatti puixi paiŋkatkamme.,Turku,1700
skvr08110080,hyvä,hyvä,hyvä,omorfi_contextual,YES,NO,NO,35 Hyvä Herra Hertu Karle,Turku,1700
skvr08110080,herra,herra,herra,v16_lexicon_tier1,YES,NO,NO,35 Hyvä Herra Hertu Karle,Turku,1700
skvr08110080,hertu,herttua,herttua,v17_lexicon_tier1_pos_x,YES,NO,NO,35 Hyvä Herra Hertu Karle,Turku,1700
skvr08110080,karle,Kaarle,kare,voikko_omorfi,NO,NO,NO,35 Hyvä Herra Hertu Karle,Turku,1700
